,name,rating,distance,delivery,pickup,American,Bakeries,Cafes,Chinese,Fast Food,Pizza,Street Vendors
8581,Dog In The Park,8.0,1179.4736900663572,1,0,0,0,0,0,0,0,0
8582,Red's Best Seafood at the Boston Public Market,9.0,1962.4581772874863,0,0,0,0,0,0,0,0,0
8583,Poke Bowl,8.0,3577.8403843271285,1,1,0,0,0,0,0,0,0
8584,Tindahan,8.0,10207.843915106925,0,0,0,0,0,0,0,0,0
8585,Beecher's Handmade Cheese,9.0,1820.7115398355838,1,1,0,0,0,0,0,0,0
8586,Wolfgang Puck Express,5.0,5031.2102344480745,0,0,1,0,0,0,0,0,0
8587,All Spice,9.0,1346.6640462087053,1,1,0,0,0,0,0,0,0
8588,Third and Hollywood,9.0,4851.867871798463,1,0,1,0,0,0,0,0,0
8589,Momo Sushi Shack,8.0,5127.743805999164,1,1,0,0,0,0,0,0,0
8590,AJ’s on Hanover,7.0,4133.717255789347,0,0,1,0,0,0,0,0,0
8591,Catrina Mexican Cuisine,10.0,6072.832617766997,0,0,0,0,0,0,0,0,0
8592,Hoopples,7.0,2820.112830993433,1,0,0,0,0,0,0,0,0
8593,Sweet Lucy's Smokehouse,9.0,8258.405193477456,1,0,0,0,0,0,0,0,0
8594,OLA,9.0,16838.814391825203,0,0,0,0,0,0,0,0,0
8595,Habana To-Go,8.0,1943.6138478142514,1,1,0,0,0,0,0,0,0
8596,Kababish - BBQ & Grill,9.0,2885.529449120692,1,1,0,0,0,0,0,0,0
8597,Nanban,8.0,3428.5940954500597,1,1,0,0,0,0,0,0,0
8598,Ruben's - Brooklyn,10.0,9930.615461718824,1,1,0,0,0,0,0,0,0
8599,Fourth & U,7.0,3097.437819370054,1,0,1,0,0,0,0,0,0
8600,Florina Pizzeria & Paninoteca,9.0,1449.7976046700653,1,1,0,0,0,0,0,1,0
8601,Grand Hot Pot,8.0,17289.863343044683,1,1,0,0,0,0,0,0,0
8602,Sakura 7,8.0,8305.553560202497,1,0,0,0,0,0,0,0,0
8603,Little Donkey,8.0,3090.9069693854553,1,1,0,0,0,0,0,0,0
8604,OMG! Top Chef,9.0,10733.98373404333,1,1,0,0,0,0,0,0,1
8605,Texas Steele BBQ,10.0,3802.84668232144,1,1,0,0,0,0,0,0,1
8606,CM Chicken,9.0,6414.037916892071,0,0,0,0,0,0,0,0,0
8607,The Seasoning Crab,9.0,14230.983979772911,0,0,0,0,0,0,0,0,0
8608,The Yard Gastropub,7.0,3872.8873026006813,1,1,1,0,0,0,0,0,0
8609,Jimmy John's,6.0,2747.4755033108563,0,0,0,0,0,0,0,0,0
8610,Five Guys,7.0,1579.730566839667,1,0,0,0,0,0,1,0,0
8611,Panela de Barro,8.0,13303.426629463595,0,0,0,0,0,0,0,0,0
8612,Flip Sigi,9.0,5442.449875993825,1,1,0,0,0,0,0,0,0
8613,Puckett's Grocery & Restaurant,8.0,25261.533136591774,1,1,0,0,0,0,0,0,0
8614,Greenhouse Kitchen Italian Restaurant,8.0,7993.289192027241,1,1,0,0,0,0,0,1,0
8615,Taquería La Juquilita,9.0,8152.481062164376,1,0,0,0,0,0,0,0,0
8616,Azumi,8.0,2994.142886177001,1,0,0,0,0,0,0,0,0
8617,S.K.Y.,9.0,5512.555961025963,1,0,1,0,0,0,0,0,0
8618,Tasty Dawg,7.0,5742.166118242732,1,1,0,0,0,0,0,0,0
8619,The Habit Burger Grill,8.0,7222.528974150871,1,0,1,0,0,0,0,0,0
8620,Black Lamb,8.0,478.6413371941115,1,0,1,0,0,0,0,0,0
8621,Madina Restaurant,9.0,3206.424919357851,0,0,0,0,0,0,0,0,0
8622,Lettopalena's Pizza & Italian Cuisine,7.0,29816.40970168019,0,0,0,0,0,0,0,0,0
8623,Annabel Lee Tavern,9.0,4307.6559398121935,1,1,0,0,0,0,0,0,0
8624,Chipotle Mexican Grill,4.0,3181.469902398379,1,1,0,0,0,0,1,0,0
8625,Sweet Dots,8.0,2974.615104959816,0,0,0,0,0,0,0,0,0
8626,Silver Star Restaurant,9.0,987.0648073550791,0,1,0,0,0,0,0,0,0
8627,Chimi Truck,8.0,16282.849497126117,0,0,0,0,0,0,0,0,1
8628,Brother Z's Wangs,9.0,6742.971232735455,1,1,1,0,0,0,0,0,0
8629,Hikari Sushi,10.0,4355.989248014506,1,1,0,0,0,0,0,0,0
8630,Pagliacci Pizza,8.0,636.7131376458468,1,0,0,0,0,0,0,1,0
8631,Kanella,8.0,7099.123896666728,1,1,0,0,0,0,0,0,0
8632,Tiger Sugar,9.0,4849.543968884316,0,0,0,0,0,0,0,0,0
8633,The Crab Pad,9.0,3303.5256988594774,1,1,0,0,0,0,0,0,0
8634,Sutton's,10.0,3558.516519768235,1,0,1,0,0,0,0,0,0
8635,NAPA Kitchen + Bar,8.0,16751.65875872402,1,1,1,0,0,0,0,0,0
8636,Lake Effects,8.0,3198.352386605018,0,0,0,0,0,0,0,0,0
8637,Sky Blue Cafe,8.0,4035.099196506927,1,0,0,0,1,0,0,0,0
8638,Los Perros,7.0,4872.779500017905,1,1,0,0,0,0,0,0,0
8639,Dump-N-Roll,9.0,8224.217727839414,0,0,0,0,0,0,0,0,1
8640,The Licking,7.0,20761.368313015697,1,1,0,0,0,0,0,0,0
8641,Zaina Food Drinks & Friends,8.0,7045.529898798342,1,0,0,0,0,0,0,0,0
8642,Stephanie’s,7.0,4663.5883761979485,0,0,0,0,0,0,1,0,0
8643,Sophie's BBQ,8.0,14812.857740236117,1,1,0,0,0,0,0,0,0
8644,Bao Nine,9.0,7225.053260538687,1,1,0,0,0,0,0,0,0
8645,Pepe's,7.0,8006.695861050312,1,1,0,0,0,0,0,1,0
8646,Joy's Noodles & Rice,8.0,4926.478212281098,1,1,0,0,0,0,0,0,0
8647,CAVA,8.0,2179.177719260072,0,0,0,0,0,0,0,0,0
8648,Jook Sing Cafe,8.0,742.193213879879,1,0,0,0,0,1,0,0,0
8649,El Gran Pollo II,9.0,10332.5721045204,1,0,0,0,0,0,0,0,0
8650,SUGARFISH  by sushi nozawa - Midtown West,9.0,6702.596675060291,0,0,0,0,0,0,0,0,0
8651,Wigle Whiskey Barrelhouse and Whiskey Garden,9.0,2014.1003785590337,0,0,0,0,0,0,0,0,0
8652,Flambo Caribbean Restaurant,9.0,5222.234675243712,1,1,0,0,0,0,0,0,0
8653,Bella Cuba,8.0,16235.68537009798,1,1,0,0,0,0,0,0,0
8654,Company on Edgecombe,9.0,14945.388283210323,1,1,0,0,0,0,0,0,0
8655,Praliné French Patisserie,9.0,2919.6350999649235,0,0,0,1,0,0,0,0,0
8656,Two Doors Down,8.0,2615.3236831218633,1,0,0,0,0,0,0,0,0
8657,Cafe Mi Quang,10.0,755.7837051466356,0,0,0,0,0,0,0,0,0
8658,Lime and Salt,7.0,26094.274166524006,0,1,0,0,0,0,0,0,0
8659,Theary Cambodian Foods,10.0,17059.631737304986,1,1,0,0,0,0,0,0,0
8660,Noodlerolla,8.0,448.26045678102867,0,0,0,0,0,0,0,0,0
8661,Gyroville,9.0,7183.717227427425,1,1,0,0,0,0,0,0,0
8662,The Yard,7.0,11527.321073708832,1,1,0,0,0,0,0,0,0
8663,The Sauce Boiling Seafood Express - Cleveland,7.0,3753.433677510304,1,1,0,0,0,0,0,0,0
8664,K  Manna Rice Factory,9.0,24457.81934141965,1,0,0,0,0,0,0,0,0
8665,Swagg-N-Wagon,10.0,7751.2949426847645,1,1,0,0,0,0,0,0,1
8666,Winking Lizard Tavern,6.0,14899.513526414297,1,0,1,0,0,0,0,0,0
8667,Firecracker's Pizza,9.0,22005.737504506455,0,0,0,0,0,0,0,1,0
8668,Double Wide Grill,7.0,1902.574363526934,1,1,1,0,0,0,0,0,0
8669,Matsuri,8.0,2005.0183941605205,1,0,0,0,0,0,0,0,0
8670,Miss Carter's Kitchen,7.0,1992.2194515282174,1,1,0,0,0,0,0,0,0
8671,Playa Bowls,9.0,1392.3360981377898,1,1,0,0,0,0,0,0,0
8672,Parish Cafe & Bar,8.0,455.0319168608268,1,0,0,0,0,0,0,0,0
8673,Portillo's Hot Dogs,5.0,5371.2994203725375,1,1,0,0,0,0,0,0,0
8674,Cafe Ba-Ba-Reeba!,8.0,2855.2746085318017,1,1,0,0,0,0,0,0,0
8675,NoBaked Cookie Dough,8.0,1553.1193850861268,1,1,0,0,0,0,0,0,0
8676,Katana,8.0,19653.561809427694,1,1,0,0,0,0,0,0,0
8677,The Emory,9.0,1363.7203817663624,1,1,1,0,0,0,0,0,0
8678,The Sexy Cow Steakhouse,7.0,15711.258952126067,1,0,0,0,0,0,0,0,0
8679,The Halal Guys,7.0,6175.888467246805,1,1,0,0,0,0,0,0,0
8680,Baker Boss Cafe,9.0,11662.14414031327,1,1,0,0,0,0,0,0,0
8681,Sushi Maki - MIA Airport,6.0,5011.6323046944935,0,0,0,0,0,0,0,0,0
8682,Al & B's Barbeque,9.0,11702.026356077184,1,0,0,0,0,0,0,0,0
8683,Optimum Gourmet Deli,9.0,1421.8765322630654,1,0,0,0,0,0,0,0,0
8684,Lehman College Harmony Café,9.0,20491.76822150672,0,0,0,0,0,0,0,0,0
8685,Perillas,9.0,4299.134625521373,1,1,0,0,0,0,0,0,0
8686,Pho Lee's,9.0,4384.2400426634695,1,1,0,0,0,0,0,0,0
8687,Local Tide,9.0,3270.82936191469,1,0,0,0,0,0,0,0,0
8688,Blakes Crab House,9.0,4403.665995989931,0,0,0,0,0,0,0,0,0
8689,Cafe Tinto,9.0,2192.438523528234,0,0,0,1,0,0,0,0,0
8690,Sourdough Willy’s Pizzeria,8.0,22599.421521718847,0,0,0,0,0,0,0,1,0
8691,Eataly Boston,7.0,925.5774389608438,1,1,0,0,0,0,0,1,0
8692,Tacocraft Taqueria & Tequila Bar,8.0,5457.84617547177,1,1,0,0,0,0,0,0,0
8693,V's Gourmet,8.0,14079.540314712407,1,0,0,0,0,0,0,0,0
8694,Fugakyu Japanese Cuisine,8.0,3992.7802298795355,1,1,0,0,0,0,0,0,0
8695,Blue Smoke,7.0,2050.159005928787,1,0,0,0,0,0,0,0,0
8696,Waffallonia,9.0,4824.062471492272,1,0,0,0,0,0,0,0,0
8697,Adda Coffee & Tea House - Garfield Bazaar ,9.0,3709.87854758279,1,0,0,0,1,0,0,0,0
8698,Life Alive,8.0,3630.8759648923815,1,1,0,0,0,0,0,0,0
8699,1942 Tacos & Tequila,9.0,37526.08004370165,1,1,0,0,0,0,0,0,0
8700,Kisha’s Kitchen,10.0,22368.85412039054,1,1,0,0,0,0,0,0,0
8701,Blended & Blessed,7.0,8036.4507097630285,0,0,0,0,1,0,0,0,0
8702,Poulet,6.0,13290.93074764393,1,0,0,0,0,0,0,0,0
8703,Slim & Husky’s Pizza Beeria,9.0,5396.7254178436815,1,1,0,0,0,0,0,1,0
8704,Union Grill,8.0,2593.1614692016196,1,0,1,0,0,0,0,0,0
8705,Casa,9.0,23249.155358032076,1,1,1,0,0,0,0,0,0
8706,Canton Wonton House,8.0,3166.9346802202217,1,1,0,0,0,0,0,0,0
8707,Hot Chicken Takeover,9.0,4419.0891234941,1,0,1,0,0,0,0,0,0
8708,Ambrosia Ristorante BYOB,9.0,7849.939601127645,1,0,0,0,0,0,0,0,0
8709,Pokeworks,8.0,3202.2405668953866,1,1,0,0,0,0,0,0,0
8710,Andina,10.0,2111.1865400587453,1,1,0,0,0,0,0,0,0
8711,Kolou’s Marketplace,10.0,3976.787471851478,0,0,0,0,0,0,0,0,0
8712,Taqueria San Luis,9.0,8680.453338488307,1,0,0,0,0,0,0,0,0
8713,Ciudad,9.0,8704.774836221808,1,1,0,0,0,0,0,0,0
8714,Las Tapias Birria,9.0,14450.631784981419,0,0,0,0,0,0,0,0,1
8715,Gracia,8.0,5834.229199054976,1,1,0,0,0,0,0,0,0
8716,Dough Vale,9.0,3411.3706362931734,1,1,0,0,0,0,0,1,0
8717,Niku Niku Japanese Barbecue,9.0,11065.99131048756,0,0,0,0,0,0,0,0,0
8718,The Lobster Pot,7.0,23134.969166211544,1,1,0,0,0,0,0,0,0
8719,The Mainstay,7.0,4077.0646777691654,1,0,0,0,0,0,0,0,0
8720,Latin Cafe 2000,7.0,3907.642371578761,1,1,0,0,0,0,0,0,0
8721,El Pabellon De Oro,8.0,16751.653111318297,1,0,0,0,0,0,0,0,0
8722,Quik-It Chicken,7.0,3391.5477092310143,1,1,0,0,0,0,0,0,0
8723,Neighbors Bar and Grill,9.0,11599.655142649175,1,1,1,0,0,0,0,0,0
8724,Tugboat's Restaurant and Bar,9.0,12210.449857723694,1,1,0,0,0,0,0,0,0
8725,Big Rig’s BBQ,9.0,17949.830768627922,1,0,0,0,0,0,0,0,0
8726,Matcha Café Maiko,9.0,2203.0455738353944,1,1,0,0,0,0,0,0,0
8727,Blue Ribbon Sushi Bar & Grill - Financial District,10.0,1167.9399291675943,0,0,0,0,0,0,0,0,0
8728,NINE,9.0,6343.116488448486,1,1,0,0,0,0,0,0,0
8729,Muncheez,6.0,6328.834847656723,1,1,1,0,0,0,0,0,0
8730,Havana 1957 Cuban Cuisine Ocean Drive,8.0,16258.912467742744,1,1,0,0,0,0,0,0,0
8731,Liberty Common,8.0,2453.977255963446,1,1,0,0,0,0,0,0,0
8732,Humble Pie,10.0,29850.41700142379,0,0,0,1,0,0,0,0,0
8733,Buca di Beppo Italian Restaurant,5.0,2474.4408209913536,1,1,0,0,0,0,0,0,0
8734,Ray Ray's Hog Pit,7.0,16504.600331584486,1,0,0,0,0,0,0,0,0
8735,Wilco Fusion Grill,9.0,20255.49292561495,1,0,0,0,1,0,0,0,0
8736,Rayaki - Philadelphia,8.0,7159.512946533279,1,1,0,0,0,0,0,0,0
8737,Golden City,10.0,16797.871106289927,0,0,0,0,0,1,0,0,0
8738,Riddim N' Spice,10.0,4608.462286127206,1,1,0,0,0,0,0,0,0
8739,The Stand,7.0,3662.66241304034,1,1,1,0,0,0,0,0,0
8740,The Beehive,7.0,372.9407627004676,1,1,1,0,0,0,0,0,0
8741,Crepe Lena,6.0,2561.0644244631635,0,0,0,0,0,0,0,0,0
8742,Mom's Pierogies,9.0,7495.251568283174,1,1,0,0,0,0,0,0,0
8743,Gillespie's Map Room,7.0,3747.3936289230924,1,0,0,0,0,0,0,1,0
8744,Asian Thai Kitchen 2,8.0,6179.820328937748,1,1,0,0,0,0,0,0,0
8745,Maxwells Carribean American Take Outs,8.0,4075.3328023123277,1,0,0,0,0,0,0,0,0
8746,Chiya Chai Cafe,8.0,4042.2917584809334,1,1,0,0,1,0,0,0,0
8747,Maria D's Sub Shop,6.0,3514.549057894629,1,1,0,0,0,0,0,1,0
8748,Glazed Churro Bar,8.0,6535.1135212053805,0,0,0,0,0,0,0,0,1
8749,Prost at Lenau Park,10.0,21770.227866422563,0,0,0,0,0,0,0,0,0
8750,NYC Deli Market,8.0,1476.74749687679,1,1,0,0,0,0,0,0,0
8751,Speedy's Grub Shack,8.0,9811.666552478728,1,1,0,0,0,0,1,0,0
8752,B Cafe,8.0,9084.686733534843,1,1,0,0,0,0,0,0,0
8753,Kawa Hibachi & Sushi,9.0,13745.38382637698,1,1,0,0,0,0,0,0,0
8754,Beatnic - Back Bay,7.0,433.22264510981836,1,1,0,0,0,0,0,0,0
8755,La Fiesta,7.0,19842.97038586035,1,1,0,0,0,0,0,0,0
8756,Lobster Place,8.0,4263.133873590816,1,1,0,0,0,0,0,0,0
8757,Kizuki Ramen & Izakaya,8.0,1285.037938029823,1,1,0,0,0,0,0,0,0
8758,Umi Sake House,8.0,1558.156143274447,1,0,0,0,0,0,0,0,0
8759,Perkins Restaurant & Bakery,5.0,16882.01051160225,1,1,1,0,0,0,0,0,0
8760,Hiro Ramen House,8.0,6782.259506996892,1,1,0,0,0,0,0,0,0
8761,Taco Chundito,10.0,14352.417386780682,1,0,0,0,0,0,0,0,1
8762,Rosati's Pizza,6.0,4231.864330520525,1,1,0,0,0,0,0,1,0
8763,Giacomo's,8.0,679.112081298963,1,1,0,0,0,0,0,0,0
8764,The Boil Cajun Seafood,8.0,487.35117271039786,1,1,0,0,0,0,0,0,0
8765,Moonlight Cafe,8.0,3654.6631128942995,1,1,0,0,0,0,0,0,0
8766,Bacci Pizzeria,6.0,4067.912153807888,1,1,0,0,0,0,0,1,0
8767,Sizzle&Crunch,8.0,3993.8509423095275,1,0,0,0,0,0,0,0,0
8768,Chosun Hwaro,8.0,19955.349460812373,1,0,0,0,0,0,0,0,0
8769,Wokworks,8.0,8850.545993133977,1,1,0,0,0,0,0,0,0
8770,Kolache Republic,9.0,7105.661751476383,1,1,0,0,1,0,0,0,0
8771,Tacos Los Poblanos,9.0,7095.175738482115,0,0,0,0,0,0,0,0,0
8772,Amico's New York Pizza,8.0,20987.495264648045,1,0,0,0,0,0,0,0,0
8773,Bird In Hand,8.0,2174.564572588899,0,0,0,0,1,0,0,0,0
8774,HoneyHole Sandwiches,8.0,2648.5619656834497,1,0,0,0,0,0,0,0,0
8775,Gallos Pizza,10.0,16228.734678094217,0,0,0,0,0,0,0,1,0
8776,Meet the Moon,8.0,4590.016936803917,1,0,0,0,0,0,0,0,0
8777,Milano,7.0,2000.985502328688,1,0,0,0,0,0,0,1,0
8778,Junebug Cafe,9.0,1222.7707074832751,1,1,0,0,1,0,0,0,0
8779,Alley Taps,8.0,2873.044452670268,0,0,0,0,0,0,0,0,0
8780,Taco & Burrito House,7.0,2389.866892103272,1,1,0,0,0,0,0,0,0
8781,Bobijoa,9.0,5556.508257884604,1,1,0,0,0,0,0,0,0
8782,Giordano's - Navy Pier,8.0,5828.539081287903,0,0,0,0,0,0,0,1,0
8783,The Dream BBQ,9.0,7509.927690348581,0,0,0,0,0,0,0,0,0
8784,Nico's Cajun Island,7.0,16264.480979420441,1,0,0,0,0,0,0,0,0
8785,Bandit Pizza & Pairings by Rockmill,9.0,6713.578647233793,0,0,0,0,0,0,0,1,0
8786,Krispy Krunchy Chicken,7.0,10378.151559283402,1,1,0,0,0,0,0,0,0
8787,Sarma,9.0,4909.711563876625,1,0,0,0,0,0,0,0,0
8788,Billy's Famous Roast Beef & Seafood,9.0,14015.363306593672,1,0,0,0,0,0,0,0,0
8789,Honeytree Meadery,10.0,4548.347903424487,0,0,0,0,0,0,0,0,0
8790,sweetgreen,5.0,1693.5157084725554,1,1,0,0,0,0,0,0,0
8791,Kjun,10.0,2744.9366016012304,1,1,0,0,0,0,0,0,0
8792,Khalil's II,9.0,2836.225658188219,1,0,0,0,0,0,0,0,0
8793,Crabs R Us,7.0,8136.7061286635335,1,1,0,0,0,0,0,0,0
8794,SuViche - Brickell,8.0,9502.469148788468,1,1,0,0,0,0,0,0,0
8795,Pizza Pronto,7.0,2535.5120756009896,1,1,0,0,0,0,0,1,0
8796,Paula Deen’s Family Kitchen,6.0,10235.567426802552,1,0,1,0,0,0,0,0,0
8797,Pita House,9.0,7980.2669488379015,1,1,0,0,0,0,0,0,0
8798,Yesh Hummus and Grill,9.0,11488.959017451383,1,1,0,0,0,0,0,0,0
8799,Peachtree Grill,10.0,3069.1439824996028,1,1,1,0,0,0,0,0,0
8800,Dear Sushi,9.0,12781.19446508831,1,1,0,0,0,0,0,0,0
8801,OliToki,8.0,4759.263689512451,1,1,0,0,0,0,0,0,0
8802,Jacqueline's Fried Chicken,9.0,8995.755319466913,0,0,0,0,0,0,1,0,0
8803,Sultan's Market,8.0,600.9394991656674,1,1,0,0,0,0,0,0,0
8804,Ishoni Yakiniku,9.0,1073.3946751048013,1,0,0,0,0,0,0,0,0
8805,LeoGreta,9.0,10502.052263919675,1,0,0,0,0,0,0,0,0
8806,El Costeño,8.0,2663.426808604109,0,0,0,0,0,0,0,0,1
8807,Wow Bao,3.0,3445.976338182211,1,0,0,0,0,0,0,0,0
8808,Assembly Food Hall,8.0,2567.531776547526,0,0,0,0,0,0,0,0,0
8809,Hutong,7.0,6636.244354302038,1,1,0,0,0,0,0,0,0
8810,The Freshworks of Port Richmond,9.0,2510.733739911008,1,1,0,0,0,0,0,0,0
8811,Fait La Force Brewing,10.0,1222.5686303418258,0,0,0,0,0,0,0,0,0
8812,Fat Head's Brewery,8.0,16354.19871592561,1,0,0,0,0,0,0,0,0
8813,El Burro,7.0,7355.255814727661,1,1,0,0,0,0,0,0,0
8814,Cares Communitea Cafe,9.0,358.61412271007754,0,0,0,0,0,0,0,0,0
8815,Foodies,9.0,10293.856390163493,1,0,0,0,0,0,0,0,0
8816,Algo Healthii,10.0,1222.4697020795968,0,0,0,0,0,0,0,0,0
8817,Curramba,7.0,1405.0664289224596,1,1,0,0,0,0,0,0,0
8818,Patio Tipico Restaurant,7.0,6377.9420655215845,1,1,0,0,0,0,0,0,0
8819,One Spunky Spud,8.0,19693.46723607806,1,1,0,0,0,0,0,0,0
8820,No Way Rosé,7.0,3653.854253893817,0,0,0,0,0,0,0,0,0
8821,Johnny B's Place,8.0,2233.0224978399583,1,1,0,0,0,0,0,1,0
8822,Palmyra Mediterrean Cuisine,8.0,2006.8992250272086,1,1,0,0,0,0,0,0,0
8823,BB's Teriyaki Grill,8.0,604.627222937949,1,1,0,0,0,0,0,0,0
8824,Chickie's & Pete's,7.0,11195.231037534515,1,0,0,0,0,0,0,0,0
8825,The New York Hot Dog Shop,9.0,14885.51173244438,1,0,0,0,0,0,0,0,0
8826,Ping House,6.0,6185.17149098719,1,1,0,0,0,1,0,0,0
8827,Nannie Franco’s Pizzeria,9.0,7861.798561467902,1,1,0,0,0,0,0,1,0
8828,Baltimore Seafood,9.0,3664.225596685618,1,1,0,0,0,0,0,0,0
8829,OOH RAW! Poke + Juice Bar,9.0,10582.14014447524,1,1,0,0,0,0,0,0,0
8830,Mai Tai Lounge,8.0,24352.926350478676,0,0,0,0,0,0,0,0,0
8831,Birrieria Grumpys,8.0,17599.545843087857,1,1,0,0,0,0,0,0,0
8832,Mikey's Late Night Slice,7.0,4494.327328777486,1,1,0,0,0,0,0,1,0
8833,BokBox,8.0,4602.2060093786995,1,0,0,0,0,0,0,0,0
8834,Fukuryu Ramen,8.0,13772.07079674915,1,1,0,0,0,0,0,0,0
8835,Harvest Moon Gourmet Bistro,8.0,7623.7498789355495,1,1,0,0,0,0,0,0,0
8836,Casa Bocado,9.0,1567.8697328994813,1,0,0,0,0,0,0,0,0
8837,PlantPub,9.0,2066.2762698575566,1,1,0,0,0,0,1,0,0
8838,Checkers,3.0,3562.6602371827953,1,0,0,0,0,0,1,0,0
8839,Choong Man Chicken,9.0,34424.53858009861,1,1,0,0,0,0,0,0,0
8840,Rainpia,9.0,22194.81465689593,1,1,0,0,0,0,0,0,0
8841,Pummarola Coral Gables,8.0,3062.08323925297,1,1,0,0,0,0,0,0,0
8842,Coastal Local Seafood,9.0,4448.981651805636,1,1,0,0,0,0,0,0,0
8843,City Barbeque,8.0,9291.485598715628,1,1,0,0,0,0,0,0,0
8844,Pie Town Tacos,9.0,1644.4983051021536,1,1,0,0,0,0,0,0,0
8845,Flat Tire Diner,9.0,15639.600962825245,1,0,1,0,0,0,0,0,0
8846,Urban Village Brewing Co,8.0,4380.7283289815,1,1,0,0,0,0,0,0,0
8847,Potbelly Sandwich Shop,6.0,5570.720167030908,1,1,0,0,0,0,0,0,0
8848,Foundry Social,7.0,40448.89312214433,1,0,0,0,0,0,0,0,0
8849,Good Chef Restaurant,10.0,8179.604746031143,1,1,0,0,0,0,0,0,0
8850,House of Food Porn,10.0,12517.12293994628,0,0,0,0,0,0,0,0,0
8851,Duck 'N Sum,10.0,5328.697371361969,1,0,0,0,0,0,0,0,0
8852,United Buffet,7.0,3386.55383256736,1,1,0,0,0,0,0,0,0
8853,Grandad's Pizza,8.0,4514.437778694216,1,1,0,0,0,0,0,1,0
8854,Tres Gauchos,8.0,7210.4944032451185,1,1,0,0,0,0,0,0,0
8855,Birch Tavern,8.0,20416.015399858246,1,0,1,0,0,0,0,0,0
8856,Tony's Food Land,9.0,18255.387099619595,0,0,0,0,0,0,0,0,0
8857,Flannel,9.0,9311.285091097077,1,0,0,0,0,0,0,0,0
8858,Figs,8.0,6394.862304249646,1,1,0,0,0,0,0,0,0
8859,Rachel's Bagels & Burritos,8.0,5948.3062189678285,1,1,0,0,0,0,0,0,0
8860,University Heights Nutrition,10.0,11455.311953273967,0,0,0,0,0,0,0,0,0
8861,"Pizza Twist Pittsburgh, PA",7.0,2481.862027801536,1,1,0,0,0,0,0,1,0
8862,Little Brazil,8.0,20300.452215300673,1,1,0,0,0,0,0,0,0
8863,Parson's Chicken & Fish - Logan Square,7.0,2389.043274946298,1,0,1,0,0,0,0,0,0
8864,Feed,8.0,1920.229893991802,1,1,0,0,0,0,0,0,0
8865,Kouzina Estiatorio,9.0,13858.998668610155,1,1,0,0,0,0,0,0,0
8866,Luigi's City Pizza,5.0,2609.5896529522997,1,0,0,0,0,0,0,1,0
8867,The Commoner,8.0,1492.7187146626695,1,0,1,0,0,0,0,0,0
8868,University Market,8.0,2122.5446587812394,1,1,0,0,0,0,1,0,0
8869,Mizu Sushi,8.0,3391.0997040967577,1,1,0,0,0,0,0,0,0
8870,Breadheads Breadery,10.0,3379.199671108341,0,0,0,0,0,0,0,0,0
8871,Red Shed Legendary BBQ,8.0,38577.54918978061,0,1,0,0,0,0,0,0,0
8872,Go Go Gyro Grill,9.0,11462.443703887204,1,1,0,0,0,0,0,0,0
8873,Jing Fong,6.0,8688.595454201595,0,0,0,0,0,0,0,0,0
8874,Merchants,8.0,2567.4265354213962,1,1,0,0,0,0,1,0,0
8875,Bubbakoo's Burritos,7.0,23954.871127063467,1,1,0,0,0,0,0,0,0
8876,Pelicana chicken,7.0,9220.490242017602,1,1,0,0,0,0,0,0,0
8877,Ramen On High,2.0,1109.9840874046197,1,1,0,0,0,0,0,0,0
8878,Culinary Breakdown,10.0,1977.4258056939905,0,0,0,0,0,0,0,0,0
8879,Muddy Waters Oyster Bar,9.0,4874.3307683624325,1,1,0,0,0,0,0,0,0
8880,Coco Ramen,8.0,10094.177997964687,0,0,0,0,0,0,0,0,0
8881,Soju Miami,8.0,10181.488852835428,1,1,0,0,0,0,0,0,0
8882,Hadley's Bar + Kitchen,7.0,6056.40874878334,1,0,0,0,0,0,0,0,0
8883,Moo To Go Cafe,10.0,18327.567533499747,1,1,0,0,1,0,0,0,0
8884,Lilia,8.0,3776.4789584058713,1,0,0,0,0,0,0,0,0
8885,Lee's Kitchen,7.0,6448.316707907631,1,1,0,0,0,1,0,0,0
8886,Portofino Restaurant,6.0,11273.769463757068,0,0,0,0,0,0,0,0,0
8887,Hero Champ,8.0,5613.803130322277,1,0,0,0,0,0,0,0,0
8888,Goose Island Tap Room,9.0,2064.9229273365504,0,0,0,0,0,0,0,0,0
8889,Crunchwerks,8.0,362.8162647064874,1,1,0,0,0,0,0,0,0
8890,Jimmy John's,4.0,3676.4046969614847,0,0,0,0,0,0,0,0,0
8891,Ono Poke Too,10.0,22736.863139990637,0,0,0,0,0,0,0,0,0
8892,Nery's Place,9.0,5392.166488728048,1,0,1,0,0,0,0,0,0
8893,The Garage Bar & Sandwiches,9.0,13199.026095646539,1,1,0,0,0,0,0,0,0
8894,Le Café Station,8.0,1410.3898962021467,1,1,0,0,1,0,0,0,0
8895,Arepittas,10.0,1766.2889184983694,1,1,0,0,0,0,0,0,0
8896,Kawayan,8.0,9908.412671374197,1,1,0,0,0,0,0,0,0
8897,Kafela,10.0,6361.704046274015,1,1,0,0,1,0,0,0,0
8898,KazuNori  | The Original Hand Roll Bar,9.0,4460.538165218128,1,0,0,0,0,0,0,0,0
8899,Grille Twelve 24,7.0,848.1756518256083,1,1,0,0,0,0,0,0,0
8900,Tom Fridays Market,10.0,6675.26449956875,0,0,0,0,0,0,0,0,0
8901,Bistro Cafe,8.0,10343.753113671773,0,0,0,0,0,0,0,0,0
